indice_tiempo,idempresa,cuit,empresa,direccion,localidad,provincia,idproducto,producto,idtipohorario,tipohorario,precio,fecha_vigencia,idempresabandera,empresabandera,latitud,longitud,geojson,fecha_hora,Anio,Mes
2021-01-18 00:00:00,4647,20-20139501-2,DIEZ FERNANDO FABIO,BV. LEDESMA 60,AROCENA,SANTA FE,19,Gas Oil Grado 2,3,Nocturno,73.9,2021/01/18 17:50:00,1,BLANCA,-32.07432,-60.97269,"{""type"":""Point"",""coordinates"":[-60.97269,-32.07432]}",2021-01-18 17:50:00,2021,1
2021-02-15 00:00:00,3073,33-70206836-9,DIFEL S.A.,AV. REMEDIOS DE ESCALADA DE SAN MARTIN 3710,VALENTIN ALSINA,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,73.9,2021/02/15 00:00:00,2,YPF,-34.66823,-58.417480000000005,"{""type"":""Point"",""coordinates"":[-58.41748,-34.66823]}",2021-02-15 00:00:00,2021,2
2021-02-15 00:00:00,3073,33-70206836-9,DIFEL S.A.,AV. REMEDIOS DE ESCALADA DE SAN MARTIN 3710,VALENTIN ALSINA,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,73.9,2021/02/15 00:00:00,2,YPF,-34.66823,-58.417480000000005,"{""type"":""Point"",""coordinates"":[-58.41748,-34.66823]}",2021-02-15 00:00:00,2021,2
2021-02-17 00:00:00,5284,20-14242476-3,"DI GIORGIO, ALBERTO",137 2997,BERAZATEGUI,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,78.97,2021/02/17 09:38:00,4,SHELL C.A.P.S.A.,-34.78264,-58.209734,"{""type"":""Point"",""coordinates"":[-58.209734,-34.78264]}",2021-02-17 09:38:00,2021,2
2021-02-17 00:00:00,5284,20-14242476-3,"DI GIORGIO, ALBERTO",137 2997,BERAZATEGUI,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,78.97,2021/02/17 09:38:00,4,SHELL C.A.P.S.A.,-34.78264,-58.209734,"{""type"":""Point"",""coordinates"":[-58.209734,-34.78264]}",2021-02-17 09:38:00,2021,2
2019-11-14 00:00:00,5959,20-12649843-9,DIGRITA HECOR JUAN NEWBERY,9 DE JULIO Y CASENAVE MIRANDE 852,TAPALQUE,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,54.39,2019/11/14 08:40:00,29,GULF,-36.361016,-60.020031,"{""type"":""Point"",""coordinates"":[-60.020031,-36.361016]}",2019-11-14 08:40:00,2019,11
2019-11-14 00:00:00,5959,20-12649843-9,DIGRITA HECOR JUAN NEWBERY,9 DE JULIO Y CASENAVE MIRANDE 852,TAPALQUE,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,54.39,2019/11/14 08:40:00,29,GULF,-36.361016,-60.020031,"{""type"":""Point"",""coordinates"":[-60.020031,-36.361016]}",2019-11-14 08:40:00,2019,11
2021-02-18 00:00:00,3470,30-70840405-1,DILUBCO SRL,MUNOZ 2301,SAN MIGUEL,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,77.21,2021/02/18 07:32:00,4,SHELL C.A.P.S.A.,-34.533706,-58.718242000000004,"{""type"":""Point"",""coordinates"":[-58.718242,-34.533706]}",2021-02-18 07:32:00,2021,2
2021-02-18 00:00:00,3470,30-70840405-1,DILUBCO SRL,MUNOZ 2301,SAN MIGUEL,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,77.21,2021/02/18 07:32:00,4,SHELL C.A.P.S.A.,-34.533706,-58.718242000000004,"{""type"":""Point"",""coordinates"":[-58.718242,-34.533706]}",2021-02-18 07:32:00,2021,2
2021-02-18 00:00:00,3383,30-70840405-1,DILUBCO SRL,PADRE VARVELLO ESQ. SGO. DEL ESTERO,PASO DEL REY,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,79.1,2021/02/18 07:37:00,4,SHELL C.A.P.S.A.,-34.637409999999996,-58.737559999999995,"{""type"":""Point"",""coordinates"":[-58.73756,-34.63741]}",2021-02-18 07:37:00,2021,2
2021-02-18 00:00:00,3383,30-70840405-1,DILUBCO SRL,PADRE VARVELLO ESQ. SGO. DEL ESTERO,PASO DEL REY,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,79.1,2021/02/18 07:37:00,4,SHELL C.A.P.S.A.,-34.637409999999996,-58.737559999999995,"{""type"":""Point"",""coordinates"":[-58.73756,-34.63741]}",2021-02-18 07:37:00,2021,2
2021-02-16 00:00:00,1414,30-59453213-5,DIMSUR S.R.L.,RUTA 3 Y CASTELLI,RIO GALLEGOS,SANTA CRUZ,19,Gas Oil Grado 2,2,Diurno,71.8,2021/02/16 19:33:00,20,PETROBRAS,-51.626381,-69.24788199999999,"{""type"":""Point"",""coordinates"":[-69.247882,-51.626381]}",2021-02-16 19:33:00,2021,2
2021-02-16 00:00:00,1414,30-59453213-5,DIMSUR S.R.L.,RUTA 3 Y CASTELLI,RIO GALLEGOS,SANTA CRUZ,19,Gas Oil Grado 2,3,Nocturno,71.8,2021/02/16 19:33:00,20,PETROBRAS,-51.626381,-69.24788199999999,"{""type"":""Point"",""coordinates"":[-69.247882,-51.626381]}",2021-02-16 19:33:00,2021,2
2020-11-10 00:00:00,5687,30-66733799-9,DINALU S.A,RUTA 5 KM 444,TRENQUE LAUQUEN,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,60.79,2020/11/10 18:22:00,20,PETROBRAS,-35.991157,-62.701406000000006,"{""type"":""Point"",""coordinates"":[-62.701406,-35.991157]}",2020-11-10 18:22:00,2020,11
2020-10-27 00:00:00,5687,30-66733799-9,DINALU S.A,RUTA 5 KM 444,TRENQUE LAUQUEN,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,60.79,2020/10/27 11:20:00,20,PETROBRAS,-35.991157,-62.701406000000006,"{""type"":""Point"",""coordinates"":[-62.701406,-35.991157]}",2020-10-27 11:20:00,2020,10
2021-02-15 00:00:00,1317,30-70877738-9,DINAMICA S.A.,SAN MARTIN 3586,LUJAN DE CUYO,MENDOZA,19,Gas Oil Grado 2,2,Diurno,70.4,2021/02/15 00:00:00,2,YPF,-33.00563,-68.86776,"{""type"":""Point"",""coordinates"":[-68.86776,-33.00563]}",2021-02-15 00:00:00,2021,2
2021-02-15 00:00:00,1317,30-70877738-9,DINAMICA S.A.,SAN MARTIN 3586,LUJAN DE CUYO,MENDOZA,19,Gas Oil Grado 2,3,Nocturno,70.4,2021/02/15 00:00:00,2,YPF,-33.00563,-68.86776,"{""type"":""Point"",""coordinates"":[-68.86776,-33.00563]}",2021-02-15 00:00:00,2021,2
2021-02-20 00:00:00,9367,30-71153970-7,DIONE SA,RUTA 3 KM 2.5,SAN LUIS,SAN LUIS,19,Gas Oil Grado 2,2,Diurno,78.3,2021/02/20 09:10:00,26,AXION,-33.333371,-66.320492,"{""type"":""Point"",""coordinates"":[-66.320492,-33.333371]}",2021-02-20 09:10:00,2021,2
2021-02-20 00:00:00,9367,30-71153970-7,DIONE SA,RUTA 3 KM 2.5,SAN LUIS,SAN LUIS,19,Gas Oil Grado 2,3,Nocturno,78.3,2021/02/20 09:10:00,26,AXION,-33.333371,-66.320492,"{""type"":""Point"",""coordinates"":[-66.320492,-33.333371]}",2021-02-20 09:10:00,2021,2
2021-02-02 00:00:00,6682,30-70958101-1,DI PALMA SRL,MENDOZA 7637,ROSARIO,SANTA FE,19,Gas Oil Grado 2,2,Diurno,74.4,2021/02/02 15:03:00,26,AXION,-32.940834,-60.7257,"{""type"":""Point"",""coordinates"":[-60.7257,-32.940834]}",2021-02-02 15:03:00,2021,2
2021-02-02 00:00:00,6682,30-70958101-1,DI PALMA SRL,MENDOZA 7637,ROSARIO,SANTA FE,19,Gas Oil Grado 2,3,Nocturno,74.4,2021/02/02 15:03:00,26,AXION,-32.940834,-60.7257,"{""type"":""Point"",""coordinates"":[-60.7257,-32.940834]}",2021-02-02 15:03:00,2021,2
2021-02-23 00:00:00,5874,20-06136075-2,DISTEFANO ABEL ALBERTO,C. LEDESMA 508,JUNCAL,SANTA FE,19,Gas Oil Grado 2,2,Diurno,77.0,2021/02/23 00:00:00,1,BLANCA,-33.714583000000005,-61.047059,"{""type"":""Point"",""coordinates"":[-61.047059,-33.714583]}",2021-02-23 00:00:00,2021,2
2021-02-23 00:00:00,5874,20-06136075-2,DISTEFANO ABEL ALBERTO,C. LEDESMA 508,JUNCAL,SANTA FE,19,Gas Oil Grado 2,3,Nocturno,77.0,2021/02/23 00:00:00,1,BLANCA,-33.714583000000005,-61.047059,"{""type"":""Point"",""coordinates"":[-61.047059,-33.714583]}",2021-02-23 00:00:00,2021,2
2021-02-23 00:00:00,9612,33-67848814-9,DISTRIBEN S.A.,AVENIDA JUAN DOMINGO PERON 6776,BENAVIDEZ,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,77.9,2021/02/23 12:42:00,4,SHELL C.A.P.S.A.,-34.413758,-58.701735,"{""type"":""Point"",""coordinates"":[-58.701735,-34.413758]}",2021-02-23 12:42:00,2021,2
2021-02-23 00:00:00,9612,33-67848814-9,DISTRIBEN S.A.,AVENIDA JUAN DOMINGO PERON 6776,BENAVIDEZ,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,77.9,2021/02/23 12:42:00,4,SHELL C.A.P.S.A.,-34.413758,-58.701735,"{""type"":""Point"",""coordinates"":[-58.701735,-34.413758]}",2021-02-23 12:42:00,2021,2
2021-02-14 00:00:00,1683,30-54131172-2,DISTRIBUIDORA BEL-MAR CASARES S.A.,AV. MAYA N°25,CARLOS CASARES,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,76.9,2021/02/14 00:00:00,2,YPF,-35.62769,-61.35909,"{""type"":""Point"",""coordinates"":[-61.35909,-35.62769]}",2021-02-14 00:00:00,2021,2
2021-02-14 00:00:00,1683,30-54131172-2,DISTRIBUIDORA BEL-MAR CASARES S.A.,AV. MAYA N°25,CARLOS CASARES,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,76.9,2021/02/14 00:00:00,2,YPF,-35.62769,-61.35909,"{""type"":""Point"",""coordinates"":[-61.35909,-35.62769]}",2021-02-14 00:00:00,2021,2
2021-02-15 00:00:00,1931,30-56826920-5,DISTRIBUIDORA SUR S.A.,CNO.DE CINTURA Nº 1410,LUIS GUILLON,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,74.6,2021/02/15 12:39:00,26,AXION,-34.786229999999996,-58.4544,"{""type"":""Point"",""coordinates"":[-58.4544,-34.78623]}",2021-02-15 12:39:00,2021,2
2021-02-15 00:00:00,1931,30-56826920-5,DISTRIBUIDORA SUR S.A.,CNO.DE CINTURA Nº 1410,LUIS GUILLON,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,74.6,2021/02/15 12:39:00,26,AXION,-34.786229999999996,-58.4544,"{""type"":""Point"",""coordinates"":[-58.4544,-34.78623]}",2021-02-15 12:39:00,2021,2
2021-02-09 00:00:00,3673,30-67466133-5,"DI TONDO ANTONIO, MARCELO Y ALEJANDRO",9 DE JULIO 895,PIAMONTE,SANTA FE,19,Gas Oil Grado 2,2,Diurno,78.55,2021/02/09 15:51:00,4,SHELL C.A.P.S.A.,-32.14062,-61.978774,"{""type"":""Point"",""coordinates"":[-61.978774,-32.14062]}",2021-02-09 15:51:00,2021,2
2021-02-09 00:00:00,3673,30-67466133-5,"DI TONDO ANTONIO, MARCELO Y ALEJANDRO",9 DE JULIO 895,PIAMONTE,SANTA FE,19,Gas Oil Grado 2,3,Nocturno,78.55,2021/02/09 15:51:00,4,SHELL C.A.P.S.A.,-32.14062,-61.978774,"{""type"":""Point"",""coordinates"":[-61.978774,-32.14062]}",2021-02-09 15:51:00,2021,2
2021-02-09 00:00:00,3670,30-67466133-5,"DI TONDO ANTONIO, MARCELO Y ALEJANDRO",RUTA 34 KM. 152,SAN MARTIN DE LAS ESCOBAS,SANTA FE,19,Gas Oil Grado 2,2,Diurno,78.55,2021/02/09 15:49:00,4,SHELL C.A.P.S.A.,-31856.0,-61585.0,"{""type"":""Point"",""coordinates"":[-61.585,-31.856]}",2021-02-09 15:49:00,2021,2
2021-02-09 00:00:00,3670,30-67466133-5,"DI TONDO ANTONIO, MARCELO Y ALEJANDRO",RUTA 34 KM. 152,SAN MARTIN DE LAS ESCOBAS,SANTA FE,19,Gas Oil Grado 2,3,Nocturno,78.55,2021/02/09 15:49:00,4,SHELL C.A.P.S.A.,-31856.0,-61585.0,"{""type"":""Point"",""coordinates"":[-61.585,-31.856]}",2021-02-09 15:49:00,2021,2
2021-02-15 00:00:00,1910,30-54728044-6,DIVE SRL,DIAZ VELEZ 1799,LOMAS DEL MIRADOR,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,73.9,2021/02/15 00:00:00,2,YPF,-34.652390000000004,-58.532430000000005,"{""type"":""Point"",""coordinates"":[-58.53243,-34.65239]}",2021-02-15 00:00:00,2021,2
2021-02-15 00:00:00,1910,30-54728044-6,DIVE SRL,DIAZ VELEZ 1799,LOMAS DEL MIRADOR,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,73.9,2021/02/15 00:00:00,2,YPF,-34.652390000000004,-58.532430000000005,"{""type"":""Point"",""coordinates"":[-58.53243,-34.65239]}",2021-02-15 00:00:00,2021,2
2021-02-19 00:00:00,8423,30-71314040-2,DJGM COMBUSTIBLES S.A.,URQUIZA 1097,9 DE JULIO,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,79.59,2021/02/19 15:12:00,4,SHELL C.A.P.S.A.,-35.452449,-60.876303,"{""type"":""Point"",""coordinates"":[-60.876303,-35.452449]}",2021-02-19 15:12:00,2021,2
2021-02-19 00:00:00,8423,30-71314040-2,DJGM COMBUSTIBLES S.A.,URQUIZA 1097,9 DE JULIO,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,79.59,2021/02/19 15:12:00,4,SHELL C.A.P.S.A.,-35.452449,-60.876303,"{""type"":""Point"",""coordinates"":[-60.876303,-35.452449]}",2021-02-19 15:12:00,2021,2
2021-02-15 00:00:00,2710,30-67794582-2,D.O.C. S.A.,DIAGONAL 73 Nª16,LA PLATA,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,74.6,2021/02/15 00:00:00,2,YPF,-34.92,-57.91628000000001,"{""type"":""Point"",""coordinates"":[-57.91628,-34.92]}",2021-02-15 00:00:00,2021,2
2021-02-15 00:00:00,2710,30-67794582-2,D.O.C. S.A.,DIAGONAL 73 Nª16,LA PLATA,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,74.6,2021/02/15 00:00:00,2,YPF,-34.92,-57.91628000000001,"{""type"":""Point"",""coordinates"":[-57.91628,-34.92]}",2021-02-15 00:00:00,2021,2
2021-02-17 00:00:00,4001,20-08437026-7,DOMINGUEZ RUBEN OSCAR,CALLE 1 N 1853,LA PLATA,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,74.6,2021/02/17 10:22:00,20,PETROBRAS,-34.923958,-57.924123,"{""type"":""Point"",""coordinates"":[-57.924123,-34.923958]}",2021-02-17 10:22:00,2021,2
2021-02-17 00:00:00,4001,20-08437026-7,DOMINGUEZ RUBEN OSCAR,CALLE 1 N 1853,LA PLATA,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,74.6,2021/02/17 10:22:00,20,PETROBRAS,-34.923958,-57.924123,"{""type"":""Point"",""coordinates"":[-57.924123,-34.923958]}",2021-02-17 10:22:00,2021,2
2019-01-07 00:00:00,8895,20-36128613-9,DOÑA HILDA S.R.L,Avenida Republica de Siria 1125,SAN MIGUEL DE TUCUMAN,TUCUMAN,19,Gas Oil Grado 2,2,Diurno,38.39,2019/01/07 15:00:00,8,REFINOR,-26.81468,-65.20675,"{""type"":""Point"",""coordinates"":[-65.20675,-26.81468]}",2019-01-07 15:00:00,2019,1
2019-01-07 00:00:00,8895,20-36128613-9,DOÑA HILDA S.R.L,Avenida Republica de Siria 1125,SAN MIGUEL DE TUCUMAN,TUCUMAN,19,Gas Oil Grado 2,3,Nocturno,38.39,2019/01/07 15:00:00,8,REFINOR,-26.81468,-65.20675,"{""type"":""Point"",""coordinates"":[-65.20675,-26.81468]}",2019-01-07 15:00:00,2019,1
2021-02-14 00:00:00,4094,30-70799909-4,DON ALFREDO S.A.,AV. 3 DE ABRIL Y ESPAÑA,CORRIENTES,CORRIENTES,19,Gas Oil Grado 2,2,Diurno,77.31,2021/02/14 14:00:00,3,ESSO PETROLERA ARGENTINA S.R.L,-27.476258,-58.830238,"{""type"":""Point"",""coordinates"":[-58.830238,-27.476258]}",2021-02-14 14:00:00,2021,2
2021-02-14 00:00:00,4094,30-70799909-4,DON ALFREDO S.A.,AV. 3 DE ABRIL Y ESPAÑA,CORRIENTES,CORRIENTES,19,Gas Oil Grado 2,3,Nocturno,77.31,2021/02/14 14:00:00,3,ESSO PETROLERA ARGENTINA S.R.L,-27.476258,-58.830238,"{""type"":""Point"",""coordinates"":[-58.830238,-27.476258]}",2021-02-14 14:00:00,2021,2
2021-02-14 00:00:00,9879,30-71574823-8,DON ANTONIO COMBUSTIBLES SRL,RN 16 Km 137.71,MACHAGAY,CHACO,19,Gas Oil Grado 2,2,Diurno,76.2,2021/02/14 00:00:00,2,YPF,-26.93865,-60.05859399999999,"{""type"":""Point"",""coordinates"":[-60.058594,-26.93865]}",2021-02-14 00:00:00,2021,2
2021-02-14 00:00:00,9879,30-71574823-8,DON ANTONIO COMBUSTIBLES SRL,RN 16 Km 137.71,MACHAGAY,CHACO,19,Gas Oil Grado 2,3,Nocturno,76.2,2021/02/14 00:00:00,2,YPF,-26.93865,-60.05859399999999,"{""type"":""Point"",""coordinates"":[-60.058594,-26.93865]}",2021-02-14 00:00:00,2021,2
2021-02-15 00:00:00,7430,30-71102175-9,DON ANTONIO Y FAMILIA S.A.,BOULEVARD BUENOS AIRES 2073,LUIS GUILLON,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,74.6,2021/02/15 00:00:00,2,YPF,-34.80577,-58.439530000000005,"{""type"":""Point"",""coordinates"":[-58.43953,-34.80577]}",2021-02-15 00:00:00,2021,2
2021-02-15 00:00:00,7430,30-71102175-9,DON ANTONIO Y FAMILIA S.A.,BOULEVARD BUENOS AIRES 2073,LUIS GUILLON,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,74.6,2021/02/15 00:00:00,2,YPF,-34.80577,-58.439530000000005,"{""type"":""Point"",""coordinates"":[-58.43953,-34.80577]}",2021-02-15 00:00:00,2021,2
2021-01-01 00:00:00,9953,30-71557375-6,DON BOSCO 2805 COMBUSTIBLES DEL OESTE S.A.,AV. DON BOSCO 2805,MORON,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,66.22,2021/01/01 11:11:00,26,AXION,-34.666075,-58.600729,"{""type"":""Point"",""coordinates"":[-58.600729,-34.666075]}",2021-01-01 11:11:00,2021,1
2021-01-01 00:00:00,9953,30-71557375-6,DON BOSCO 2805 COMBUSTIBLES DEL OESTE S.A.,AV. DON BOSCO 2805,MORON,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,66.22,2021/01/01 11:11:00,26,AXION,-34.666075,-58.600729,"{""type"":""Point"",""coordinates"":[-58.600729,-34.666075]}",2021-01-01 11:11:00,2021,1
2021-02-18 00:00:00,4106,30-55008042-3,DON BOSCO SRL,AVDA.DON BOSCO 4011,CORDOBA,CORDOBA,19,Gas Oil Grado 2,2,Diurno,76.8,2021/02/18 14:00:00,3,ESSO PETROLERA ARGENTINA S.R.L,-31.407809000000004,-64.23637099999999,"{""type"":""Point"",""coordinates"":[-64.236371,-31.407809]}",2021-02-18 14:00:00,2021,2
2021-02-18 00:00:00,4106,30-55008042-3,DON BOSCO SRL,AVDA.DON BOSCO 4011,CORDOBA,CORDOBA,19,Gas Oil Grado 2,3,Nocturno,76.8,2021/02/18 14:00:00,3,ESSO PETROLERA ARGENTINA S.R.L,-31.407809000000004,-64.23637099999999,"{""type"":""Point"",""coordinates"":[-64.236371,-31.407809]}",2021-02-18 14:00:00,2021,2
2021-02-18 00:00:00,5719,30-61669668-4,DON FELIX S.A.,Av.Constitucion 4053,MAR DEL PLATA,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,79.0,2021/02/18 06:00:00,4,SHELL C.A.P.S.A.,-37.970197,-57.543656000000006,"{""type"":""Point"",""coordinates"":[-57.543656,-37.970197]}",2021-02-18 06:00:00,2021,2
2021-02-18 00:00:00,5719,30-61669668-4,DON FELIX S.A.,Av.Constitucion 4053,MAR DEL PLATA,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,79.0,2021/02/18 06:00:00,4,SHELL C.A.P.S.A.,-37.970197,-57.543656000000006,"{""type"":""Point"",""coordinates"":[-57.543656,-37.970197]}",2021-02-18 06:00:00,2021,2
2021-02-15 00:00:00,2921,30-63369030-4,DON FRANCISCO S.A.,AV. SAN MARTIN NRO. 1250,RIO GALLEGOS,SANTA CRUZ,19,Gas Oil Grado 2,2,Diurno,72.3,2021/02/15 00:00:00,2,YPF,-51.62774,-69.22237,"{""type"":""Point"",""coordinates"":[-69.22237,-51.62774]}",2021-02-15 00:00:00,2021,2
2021-02-15 00:00:00,2921,30-63369030-4,DON FRANCISCO S.A.,AV. SAN MARTIN NRO. 1250,RIO GALLEGOS,SANTA CRUZ,19,Gas Oil Grado 2,3,Nocturno,72.3,2021/02/15 00:00:00,2,YPF,-51.62774,-69.22237,"{""type"":""Point"",""coordinates"":[-69.22237,-51.62774]}",2021-02-15 00:00:00,2021,2
2021-02-15 00:00:00,3666,30-58619069-1,DON GOYO COMB. S.A.C.,RUTA 41 CASI RUTA 8,S.A. DE ARECO,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,78.99,2021/02/15 10:59:00,4,SHELL C.A.P.S.A.,-34.266957,-59.454018000000005,"{""type"":""Point"",""coordinates"":[-59.454018,-34.266957]}",2021-02-15 10:59:00,2021,2
2021-02-15 00:00:00,3666,30-58619069-1,DON GOYO COMB. S.A.C.,RUTA 41 CASI RUTA 8,S.A. DE ARECO,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,78.99,2021/02/15 10:59:00,4,SHELL C.A.P.S.A.,-34.266957,-59.454018000000005,"{""type"":""Point"",""coordinates"":[-59.454018,-34.266957]}",2021-02-15 10:59:00,2021,2
2021-02-15 00:00:00,3671,30-58619069-1,DON GOYO COMB. S.A.C.,RUTA 8 KM 115.700,SAN ANTONIO DE ARECO,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,78.99,2021/02/15 11:07:00,1,BLANCA,-34.22913,-59.48594,"{""type"":""Point"",""coordinates"":[-59.48594,-34.22913]}",2021-02-15 11:07:00,2021,2
2021-02-15 00:00:00,3671,30-58619069-1,DON GOYO COMB. S.A.C.,RUTA 8 KM 115.700,SAN ANTONIO DE ARECO,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,78.99,2021/02/15 11:07:00,1,BLANCA,-34.22913,-59.48594,"{""type"":""Point"",""coordinates"":[-59.48594,-34.22913]}",2021-02-15 11:07:00,2021,2
2017-10-30 00:00:00,2876,30-70749673-4,DON IGNACIO S.A,RUTA PCIAL 11 KM 263,CORRAL DE BUSTOS,CORDOBA,19,Gas Oil Grado 2,2,Diurno,20.34,2017/10/30 15:33:00,24,OIL COMBUSTIBLES S.A.,-33.28178,-62.17305,"{""type"":""Point"",""coordinates"":[-62.17305,-33.28178]}",2017-10-30 15:33:00,2017,10
2017-10-30 00:00:00,2876,30-70749673-4,DON IGNACIO S.A,RUTA PCIAL 11 KM 263,CORRAL DE BUSTOS,CORDOBA,19,Gas Oil Grado 2,3,Nocturno,20.34,2017/10/30 15:33:00,24,OIL COMBUSTIBLES S.A.,-33.28178,-62.17305,"{""type"":""Point"",""coordinates"":[-62.17305,-33.28178]}",2017-10-30 15:33:00,2017,10
2021-02-14 00:00:00,550,30-68663991-2,DON JUAN SRL,JUAN BAUTISTA ALBERDI 956,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,19,Gas Oil Grado 2,2,Diurno,77.5,2021/02/14 00:00:00,2,YPF,-27.49616667,-64.86328333,"{""type"":""Point"",""coordinates"":[-64.86328333,-27.49616667]}",2021-02-14 00:00:00,2021,2
2021-02-14 00:00:00,550,30-68663991-2,DON JUAN SRL,JUAN BAUTISTA ALBERDI 956,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,19,Gas Oil Grado 2,3,Nocturno,77.5,2021/02/14 00:00:00,2,YPF,-27.49616667,-64.86328333,"{""type"":""Point"",""coordinates"":[-64.86328333,-27.49616667]}",2021-02-14 00:00:00,2021,2
2021-02-18 00:00:00,6541,30-70728910-0,DON LUIS SRL,Coronel Olavarría 22,COMODORO RIVADAVIA,CHUBUT,19,Gas Oil Grado 2,2,Diurno,74.9,2021/02/18 09:29:00,3,ESSO PETROLERA ARGENTINA S.R.L,-45.884209999999996,-67.51854,"{""type"":""Point"",""coordinates"":[-67.51854,-45.88421]}",2021-02-18 09:29:00,2021,2
2021-02-18 00:00:00,6541,30-70728910-0,DON LUIS SRL,Coronel Olavarría 22,COMODORO RIVADAVIA,CHUBUT,19,Gas Oil Grado 2,3,Nocturno,74.9,2021/02/18 09:29:00,3,ESSO PETROLERA ARGENTINA S.R.L,-45.884209999999996,-67.51854,"{""type"":""Point"",""coordinates"":[-67.51854,-45.88421]}",2021-02-18 09:29:00,2021,2
2019-04-22 00:00:00,8324,23-34361297-4,DON NONO COMBUSTIBLES,"Ruta Nacional Nº14, Kilómetro 584",LA CRUZ,CORRIENTES,19,Gas Oil Grado 2,2,Diurno,44.61,2019/04/22 00:30:00,1,BLANCA,-29.18018,-56.67964,"{""type"":""Point"",""coordinates"":[-56.67964,-29.18018]}",2019-04-22 00:30:00,2019,4
2019-04-22 00:00:00,8324,23-34361297-4,DON NONO COMBUSTIBLES,"Ruta Nacional Nº14, Kilómetro 584",LA CRUZ,CORRIENTES,19,Gas Oil Grado 2,3,Nocturno,44.61,2019/04/22 00:30:00,1,BLANCA,-29.18018,-56.67964,"{""type"":""Point"",""coordinates"":[-56.67964,-29.18018]}",2019-04-22 00:30:00,2019,4
2021-02-14 00:00:00,7615,30-71107505-0,DON PACO COMBUSTIBLES SRL,Roca 587,TRENQUE LAUQUEN,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,76.9,2021/02/14 00:00:00,2,YPF,-35.97464,-62.73451,"{""type"":""Point"",""coordinates"":[-62.73451,-35.97464]}",2021-02-14 00:00:00,2021,2
2021-02-14 00:00:00,7615,30-71107505-0,DON PACO COMBUSTIBLES SRL,Roca 587,TRENQUE LAUQUEN,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,76.9,2021/02/14 00:00:00,2,YPF,-35.97464,-62.73451,"{""type"":""Point"",""coordinates"":[-62.73451,-35.97464]}",2021-02-14 00:00:00,2021,2
2021-02-14 00:00:00,8779,30-71188743-8,DON PANTA S.A,av mariano unzue 250,BOLIVAR,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,76.9,2021/02/14 00:00:00,2,YPF,-36.22222,-61.10516,"{""type"":""Point"",""coordinates"":[-61.10516,-36.22222]}",2021-02-14 00:00:00,2021,2
2021-02-14 00:00:00,8779,30-71188743-8,DON PANTA S.A,av mariano unzue 250,BOLIVAR,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,76.9,2021/02/14 00:00:00,2,YPF,-36.22222,-61.10516,"{""type"":""Point"",""coordinates"":[-61.10516,-36.22222]}",2021-02-14 00:00:00,2021,2
